"PLACE_NAME","PLACE_TYPE","LATITUDE","LONGITUDE","COUNT(*)"
"Titchfield-street","crimeLocation","51.50853","-0.12574","4"
"Titchfield-street, Soho","crimeLocation","51.5144","-0.13535","1"
"Tobacco Warehouse in the Excise","crimeLocation","51.50853","-0.12574","2"
"Token-House-Yard in Lothbury","crimeLocation","51.50853","-0.12574","1"
"Token-house-yard","crimeLocation","51.50853","-0.12574","2"
"Tokenhouse-Yard","crimeLocation","51.50853","-0.12574","1"
"Tokenhouse-yard","crimeLocation","","","1"
"Tom's Coffee-house, Great-Russel-Street, Covent-Garden","crimeLocation","51.51424","-0.12471","1"
"Tom's coffee-house in Cor","crimeLocation","51.50853","-0.12574","1"
"Tonbridge-street. St. Pancras","crimeLocation","51.53333","-0.13333","2"
"Tookes-court St. Martin's-street","crimeLocation","51.50853","-0.12574","1"
"Tooley-street","crimeLocation","51.504906","-0.083906","3"
"Tooley-street, St. Olave's","crimeLocation","51.50853","-0.12574","1"
"Torrington-square","crimeLocation","51.523296","-0.130924","4"
"Totenham","crimeLocation","51.50853","-0.12574","1"
"Tothil-fields","crimeLocation","51.50853","-0.12574","1"
"Tothil-street, Westminster","crimeLocation","51.5","-0.11667","2"
"Tothill Fields","crimeLocation","51.50853","-0.12574","2"
"Tothill-Fields","crimeLocation","","","2"
"Tothill-Fields, in St. George's Parish","crimeLocation","51.50853","-0.12574","2"
"Tothill-court, South Audley-street","crimeLocation","51.50853","-0.12574","1"
"Tothill-fields","crimeLocation","51.50853","-0.12574","4"
"Tothill-street","crimeLocation","51.499684","-0.132968","11"
"Tothill-street, Westminster","crimeLocation","51.499684","-0.132968","7"
"Tottenham","crimeLocation","51.597696","-0.067289","32"
"Tottenham","defendantHome","51.597696","-0.067289","7"
"Tottenham Court","crimeLocation","51.50853","-0.12574","1"
"Tottenham Court Road","crimeLocation","","","3"
"Tottenham Court road","crimeLocation","51.516269","-0.130838","1"
"Tottenham Court-road","crimeLocation","51.516269","-0.130838","7"
"Tottenham High Cross","crimeLocation","51.589035","-0.070265","2"
"Tottenham High Cross","defendantHome","51.589035","-0.070265","2"
"Tottenham High-Cross","crimeLocation","51.589035","-0.070265","1"
"Tottenham High-Cross","defendantHome","51.589035","-0.070265","1"
"Tottenham High-cross","crimeLocation","","","1"
"Tottenham parish","crimeLocation","51.50853","-0.12574","1"
"Tottenham street","crimeLocation","51.519822","-0.137123","1"
"Tottenham, Middlesex","crimeLocation","51.50853","-0.12574","1"
"Tottenham, in West Green Lane","crimeLocation","51.50853","-0.12574","1"
"Tottenham-Court road","crimeLocation","","","1"
"Tottenham-Court-Fair","crimeLocation","51.50853","-0.12574","1"
"Tottenham-Court-Road","crimeLocation","","","2"
"Tottenham-court Road","crimeLocation","","","2"
"Tottenham-court road","crimeLocation","51.516269","-0.130838","2"
"Tottenham-court turnpike","crimeLocation","51.50853","-0.12574","2"
"Tottenham-court-road","crimeLocation","51.516269","-0.130838","89"
"Tottenham-court-road, and near Southampton-court","crimeLocation","51.507265","-0.127833","2"
"Tottenham-high cross","crimeLocation","51.589035","-0.070265","1"
"Tottenham-place","crimeLocation","51.50853","-0.12574","1"
"Tottenham-place, St. Pancras","crimeLocation","51.53333","-0.13333","2"
"Tottenham-road, Hackney","crimeLocation","51.545556","-0.080953","1"
"Tottenham-street","crimeLocation","51.520533","-0.135356","4"
"Tottenham-street, St. Pancras","crimeLocation","51.53333","-0.13333","1"
"Tottenham-street, Tottenham-court-road","crimeLocation","51.51659","-0.13083","1"
"Tottenharm-court-road","crimeLocation","51.50853","-0.12574","1"
"Tower","crimeLocation","51.613619","-0.07352","1"
"Tower Hill","crimeLocation","51.509889","-0.076717","2"
"Tower Royal","crimeLocation","51.498345","-0.176843","2"
"Tower Ward","defendantHome","51.50853","-0.12574","1"
"Tower of London","crimeLocation","51.50809","-0.076208","2"
"Tower street","crimeLocation","51.513116","-0.127568","2"
"Tower wharf","crimeLocation","51.507335","-0.077247","3"
"Tower-Hill","crimeLocation","","","9"
"Tower-hill","crimeLocation","51.509889","-0.076717","33"
"Tower-street","crimeLocation","51.513116","-0.127568","12"
"Tower-street, Earl-street, Seven-dials","crimeLocation","51.50853","-0.12574","1"
"Tower-street, Seven Dials","crimeLocation","51.50853","-0.12574","1"
"Tower-street, Seven-dials","crimeLocation","51.50853","-0.12574","4"
"Tower-street, St. Dunstan's in the East","crimeLocation","51.52332","-0.03888","1"
"Tower-wharf","crimeLocation","51.507335","-0.077247","4"
"Toyshop in the Strand","crimeLocation","51.50853","-0.12574","1"
"Travellers' club-house, 49, Pall-Mall","crimeLocation","51.50853","-0.12574","1"
"Treasury yard","crimeLocation","51.50853","-0.12574","1"
"Treasury-passage","crimeLocation","51.503823","-0.127087","2"
"Treasury-yard","crimeLocation","51.50853","-0.12574","1"
"Trevess-square, Westminster","crimeLocation","51.5","-0.11667","1"
"Trevor-square, Knightsbridge","crimeLocation","51.50076","-0.164504","1"
"Triangle, at Hackney","crimeLocation","51.55","-0.05","2"
"Trig-stairs","crimeLocation","51.50853","-0.12574","2"
"Trinity Minories","defendantHome","51.50853","-0.12574","5"
"Trinity Parish","defendantHome","51.511168","-0.370248","1"
"Trinity-place, Borough","crimeLocation","51.50853","-0.12574","1"
"Trinity-square, Tower-hill","crimeLocation","51.50853","-0.12574","1"
"Trump-street","crimeLocation","51.50853","-0.12574","1"
"Trump-street, Honey-lane Market","crimeLocation","51.50853","-0.12574","2"
"Tudor-place, Tottenham-court-road","crimeLocation","51.51659","-0.13083","1"
"Tudor-street","crimeLocation","51.50853","-0.12574","1"
"Tullett's shop, opposite St. George's church","crimeLocation","51.50853","-0.12574","2"
"Tunbridge-street, Cromer-street","crimeLocation","51.50853","-0.12574","1"
"Tunbridge-wells","crimeLocation","51.50853","-0.12574","1"
"Turk's Bagnio, Charing Cross","crimeLocation","51.50848","-0.12493","1"
"Turk's Head bagnio","crimeLocation","51.50853","-0.12574","1"
"Turk's Head yard, East-street","crimeLocation","51.50853","-0.12574","1"
"Turk's Head-court, Green Arbour-court, Golden-lane, St. Luke's, Middlesex","crimeLocation","17.06667","-61.83333","1"
"Turk's head yard, Turnmill-street","crimeLocation","51.50853","-0.12574","2"
"Turk's-head-court","crimeLocation","51.50853","-0.12574","1"
"Turk's-row, Chelsea","crimeLocation","51.489627","-0.157791","2"
"Turk-street, Bethnal-green","crimeLocation","51.52718","-0.06109","3"
"Turner's-buildings","crimeLocation","51.50853","-0.12574","2"
"Turner's-square","crimeLocation","51.50853","-0.12574","1"
"Turnham Green","crimeLocation","51.495307","-0.255001","5"
"Turnham green","crimeLocation","","","1"
"Turnham-Green","crimeLocation","","","1"
"Turnham-green","crimeLocation","51.495307","-0.255001","5"
"Turnham-mews, Chiswick","crimeLocation","51.49271","-0.25801","1"
"Turnmil street","crimeLocation","51.50853","-0.12574","2"
"Turnmill-street","crimeLocation","51.520983","-0.105","9"
"Turnmill-street, Clerkenwell","crimeLocation","51.520983","-0.105","8"
"Turnstile","crimeLocation","51.51784","-0.115725","2"
"Turnstile in Holborn","crimeLocation","51.51784","-0.115725","1"
"Turnstile, Holborn","crimeLocation","51.517561","-0.119572","1"
"Turnstile, in Holborn","crimeLocation","51.517561","-0.119572","1"
"Turnstile-Alley","crimeLocation","51.50853","-0.12574","1"
"Turtle-street","crimeLocation","51.50853","-0.12574","1"
"Twelve Bells public-house, in Bride-lane","crimeLocation","51.51369","-0.10522","1"
"Twickenham","crimeLocation","51.446794","-0.328339","17"
"Twickenham","defendantHome","51.446794","-0.328339","1"
"Twickenham Common","crimeLocation","","","1"
"Twickenham common","crimeLocation","51.50853","-0.12574","1"
"Twine-court","crimeLocation","51.509877","-0.054767","1"
"Twitenham","defendantHome","51.50853","-0.12574","2"
"Twittenham","defendantHome","51.50853","-0.12574","2"
"Two Blue Posts Tavern, in Searle Street","crimeLocation","51.50853","-0.12574","2"
"Two Brewers at Knightsbridge","crimeLocation","51.50153","-0.16188","2"
"Two Brewers', public-house, Leadenhall-market","crimeLocation","51.50853","-0.12574","1"
"Two Brewers, in High Street, St. Giles","crimeLocation","51.50853","-0.12574","1"
"Two Brewers, the corner of Golden Lane","crimeLocation","51.50853","-0.12574","2"
"Two Chambers public-house, in the parish of St. George, Hanover-square","crimeLocation","52.37052","9.73322","1"
"Two Necks in Lad-lane","crimeLocation","51.50853","-0.12574","1"
"Tyburn-Road","crimeLocation","51.50853","-0.12574","2"
"Tyburn-road, in the parish of St. Ann's","crimeLocation","51.50853","-0.12574","1"
"Tyler's-court, Marlborough-street","crimeLocation","51.50853","-0.12574","1"
"Tyler-street","crimeLocation","51.484403","0.006461","1"
"Tylers Arms, in Wardour-street","crimeLocation","51.50853","-0.12574","1"
"Tylor's-court","crimeLocation","51.50853","-0.12574","1"
"Type-street, Chiswell-street","crimeLocation","51.52077","-0.09011","1"
"Tyson's Arms, at Dalston","crimeLocation","51.54599","-0.07579","1"
"Tyson-street, Bethnal Green","crimeLocation","51.52718","-0.06109","1"
"Tyson-street, Clerkenwell","crimeLocation","51.52438","-0.11022","1"
"Unicorn Ale-house, in Fountain-court, in the Strand","crimeLocation","51.50853","-0.12574","2"
"Union Court","crimeLocation","51.522317","-0.196434","1"
"Union Row, Kent Row","crimeLocation","51.50853","-0.12574","1"
"Union Stairs","crimeLocation","","","2"
"Union Terrace","crimeLocation","51.50853","-0.12574","1"
"Union club-house, St. James's square","crimeLocation","51.50853","-0.12574","1"
"Union stairs","crimeLocation","51.50853","-0.12574","2"
"Union, which lay in the Surrey Canal","crimeLocation","51.50853","-0.12574","1"
"Union-court, Holborn","crimeLocation","51.51753","-0.12045","1"
"Union-court, Queen-street, Cheapside","crimeLocation","51.51409","-0.09394","1"
"Union-court, Ratcliffe Highway","crimeLocation","51.50853","-0.12574","1"
"Union-court, Westminster","crimeLocation","51.522317","-0.196434","2"
"Union-place","crimeLocation","51.50853","-0.12574","2"
"Union-place, Chelsea","crimeLocation","51.48755","-0.16936","1"
"Union-place, Compton-street","crimeLocation","51.50853","-0.12574","2"
"Union-place, Land of Promise, Hoxton Old-town","crimeLocation","51.50853","-0.12574","2"
"Union-place, Marylebone","crimeLocation","51.52541","-0.16806","1"
"Union-place, New Road","crimeLocation","51.50853","-0.12574","2"
"Union-place, Tottenham-court-road","crimeLocation","51.51659","-0.13083","1"
"Union-row, Bethnel-green","crimeLocation","51.50853","-0.12574","1"
"Union-row, Sparrow-corner, Tower-hill","crimeLocation","51.50853","-0.12574","2"
"Union-street","crimeLocation","51.503669","-0.098483","6"
"Union-street, Bishopsgate","crimeLocation","51.51635","-0.08144","1"
"Union-street, Bishopsgate-street","crimeLocation","51.50853","-0.12574","1"
"Union-street, Hackney-road","crimeLocation","51.50853","-0.12574","2"
"Union-street, Mary-le-bone","crimeLocation","51.52541","-0.16806","2"
"Union-street, Old Artillery Ground","crimeLocation","51.50853","-0.12574","1"
"Union-street, Old Artillery-ground","crimeLocation","51.50853","-0.12574","1"
"Union-street, Shadwell","crimeLocation","51.51135","-0.05663","4"
"Union-street, Somer's-town","crimeLocation","51.50853","-0.12574","1"
"Union-street, Spitalfields","crimeLocation","51.5202","-0.07436","6"
"Union-street, Whitechapel","crimeLocation","51.51382","-0.06583","2"
"Union-tier, Wapping","crimeLocation","51.50506","-0.05682","2"
"Union-yard, Shoreditch","crimeLocation","51.52509","-0.07695","1"
"Upper Arthur-street","crimeLocation","51.51035","-0.08772","1"
"Upper Bedford-place","crimeLocation","51.50853","-0.12574","1"
"Upper Berkeley-street","crimeLocation","51.515138","-0.162042","1"
"Upper Berkley-street, Portman-square","crimeLocation","51.50853","-0.12574","1"
"Upper Brook-street","crimeLocation","51.511413","-0.154907","3"
"Upper Brook-street, Grosvenor-square","crimeLocation","51.50853","-0.12574","2"
"Upper Brook-street, in the parish of St. George, Hanover-square","crimeLocation","51.50853","-0.12574","1"
"Upper Chadwell-street, Pentonville","crimeLocation","51.50853","-0.12574","2"
"Upper Chapman-street","crimeLocation","51.50853","-0.12574","2"
"Upper Chapman-street, Cannon-street-road, in the parish of St. George","crimeLocation","37.10415","-113.58412","1"
"Upper Chapman-street, St. George's in the East","crimeLocation","51.52332","-0.03888","1"
"Upper Charlotte-street, Fitzroy-square","crimeLocation","51.50853","-0.12574","2"
"Upper Charlotte-street, Fitzroy-street","crimeLocation","51.50853","-0.12574","2"
"Upper Clapton","crimeLocation","51.566838","-0.06057","2"
"Upper Clapton, in the parish of St. John, Hackney","crimeLocation","51.55","-0.05","1"
"Upper Cleveland-street","crimeLocation","51.50853","-0.12574","1"
"Upper Cornwall-street, St. George's","crimeLocation","51.50853","-0.12574","1"
"Upper East Smithfield","crimeLocation","51.50853","-0.12574","8"
"Upper Eaton-street, Hanover-square","crimeLocation","51.50853","-0.12574","1"
"Upper Eversham-buildings","crimeLocation","51.50853","-0.12574","1"
"Upper George street, Montague square","crimeLocation","51.50853","-0.12574","1"
"Upper George-street, Bryanstone-square","crimeLocation","51.50853","-0.12574","1"
"Upper Gloucester-Street","crimeLocation","","","2"
"Upper Gloucester-street","crimeLocation","51.50853","-0.12574","1"
"Upper Gower-mews","crimeLocation","51.50853","-0.12574","1"
"Upper Gower-street","crimeLocation","51.50853","-0.12574","1"
"Upper Grosvenor-street","crimeLocation","51.510657","-0.152333","2"
"Upper Holloway","crimeLocation","51.563625","-0.129485","1"
"Upper Homerton","crimeLocation","51.50853","-0.12574","1"
"Upper King-street, Bloomsbury","crimeLocation","51.52228","-0.12252","1"
"Upper King-street, Holborn","crimeLocation","51.51753","-0.12045","2"
"Upper King-street, in the parish of St. George, Bloomsbury","crimeLocation","51.52228","-0.12252","2"
"Upper Lisson-street","crimeLocation","51.50853","-0.12574","1"
"Upper Mary-le-bone-street","crimeLocation","51.50853","-0.12574","2"
"Upper Marybone-Street, Portland-place","crimeLocation","51.50853","-0.12574","1"
"Upper Marybone-street","crimeLocation","51.50853","-0.12574","3"
"Upper Marylebone-street","crimeLocation","51.50853","-0.12574","2"
"Upper Montague-street","crimeLocation","51.520926","-0.160857","1"
"Upper Montague-street, North, Russell-square","crimeLocation","51.50853","-0.12574","2"
"Upper Montague-street, in the parish of St. George, Bloomsbury","crimeLocation","51.52228","-0.12252","1"
"Upper Moor-fields","crimeLocation","51.50853","-0.12574","1"
"Upper Newman-street","crimeLocation","51.50853","-0.12574","1"
"Upper Newman-street, at the sign of the City of Hereford, a publick house","crimeLocation","51.50853","-0.12574","1"
"Upper Nightingale-lane, Bishopsgate without","crimeLocation","51.50853","-0.12574","1"
"Upper Norman-street","crimeLocation","51.50853","-0.12574","2"
"Upper North-place, Gray's Inn-lane","crimeLocation","51.50853","-0.12574","1"
"Upper North-row","crimeLocation","51.50853","-0.12574","1"
"Upper Norton-street, No. 48.","crimeLocation","51.50853","-0.12574","2"
"Upper Park-place","crimeLocation","51.50853","-0.12574","2"
"Upper Park-place, Dorset-square","crimeLocation","51.50853","-0.12574","1"
"Upper Park-street, Camden-town","crimeLocation","51.54057","-0.14334","1"
"Upper Rathbone-place","crimeLocation","51.50853","-0.12574","2"
"Upper Russell-street, Bryanstone-square","crimeLocation","51.50853","-0.12574","1"
"Upper Seymour-place","crimeLocation","51.50853","-0.12574","1"
"Upper Seymour-street","crimeLocation","51.50853","-0.12574","7"
"Upper Seymour-street, Euston-square, St. Pancras","crimeLocation","51.53333","-0.13333","2"
"Upper Seymour-street, in the parish of Marylebone","crimeLocation","51.52541","-0.16806","1"
"Upper Thames-street","crimeLocation","51.50853","-0.12574","15"
"Upper Thornhaugh-street, in the parish of St. Pancras","crimeLocation","51.53333","-0.13333","1"
"Upper Well-alley, in the parish of St. John's, Wapping","crimeLocation","51.50506","-0.05682","2"
"Upper-street","crimeLocation","51.545614","-0.10318","1"
"Upper-street, Islington","crimeLocation","51.536869","-0.103289","2"
"Upton Galley","crimeLocation","51.50853","-0.12574","1"
"Uxbridge","crimeLocation","51.544951","-0.481667","23"
"Uxbridge","defendantHome","51.544951","-0.481667","3"
"Uxbridge, in Middlesex","crimeLocation","51.544951","-0.481667","1"
"Uxbridge, in Middlesex, in the parish of Hillingdon","crimeLocation","51.5","-0.45","1"
"Uxley Farm, Edmonton","crimeLocation","51.62561","-0.05798","1"
"Vale of Health at Hampstead","crimeLocation","51.55744","-0.18213","1"
"Vauxhall","crimeLocation","51.485848","-0.12275","1"
"Vauxhall gardens","crimeLocation","51.355994","-0.101527","1"
"Vauxhall-bridge","crimeLocation","51.486858","-0.125268","4"
"Vauxhall-bridge-road","crimeLocation","51.494795","-0.141401","2"
"Vere-street","crimeLocation","51.515083","-0.147335","3"
